Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of interleukin-5 production (GO:0032754)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	PRKCZ
GO_Biological_Process_2021	positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	PAK1
GO_Biological_Process_2021	positive regulation of IRE1-mediated unfolded protein response (GO:1903896)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	BAK1
GO_Biological_Process_2021	positive regulation of mast cell activation (GO:0033005)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	NR4A3
GO_Biological_Process_2021	positive regulation of mitophagy in response to mitochondrial depolarization (GO:0098779)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	PINK1
GO_Biological_Process_2021	positive regulation of natural killer cell cytokine production (GO:0002729)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	RAET1G
GO_Biological_Process_2021	positive regulation of respiratory burst (GO:0060267)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	RPS19
GO_Biological_Process_2021	positive regulation of T-helper 17 cell differentiation (GO:2000321)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	IL12B
GO_Biological_Process_2021	positive regulation of type I interferon-mediated signaling pathway (GO:0060340)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	WNT5A
GO_Biological_Process_2021	positive regulation of unsaturated fatty acid biosynthetic process (GO:2001280)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	CD74
GO_Biological_Process_2021	positive regulation of vascular associated smooth muscle cell differentiation (GO:1905065)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	MYOCD
GO_Biological_Process_2021	protein catabolic process in the vacuole (GO:0007039)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	CPA2
GO_Biological_Process_2021	protein desumoylation (GO:0016926)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	USPL1
GO_Biological_Process_2021	protein localization to cytoplasmic stress granule (GO:1903608)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	DDX3X
GO_Biological_Process_2021	proton-transporting ATP synthase complex assembly (GO:0043461)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	ATPAF2
GO_Biological_Process_2021	regulation of atrial cardiac muscle cell membrane depolarization (GO:0060371)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	SCN3B
GO_Biological_Process_2021	regulation of bile acid metabolic process (GO:1904251)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	ABCB11
GO_Biological_Process_2021	regulation of calcidiol 1-monooxygenase activity (GO:0060558)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	IFNG
GO_Biological_Process_2021	regulation of cardiac muscle cell membrane potential (GO:0086036)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	TRDN
GO_Biological_Process_2021	regulation of chromatin assembly or disassembly (GO:0001672)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	TAL1
GO_Biological_Process_2021	regulation of cortisol biosynthetic process (GO:2000064)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	BMP2
GO_Biological_Process_2021	regulation of cytoplasmic mRNA processing body assembly (GO:0010603)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	ATXN2L
GO_Biological_Process_2021	regulation of defense response to bacterium (GO:1900424)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	CYBA
GO_Biological_Process_2021	regulation of endothelial cell chemotaxis to fibroblast growth factor (GO:2000544)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	CXCL13
GO_Biological_Process_2021	regulation of entry of bacterium into host cell (GO:2000535)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	CAV1
GO_Biological_Process_2021	regulation of extracellular matrix assembly (GO:1901201)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	TGFB1
GO_Biological_Process_2021	regulation of fat cell proliferation (GO:0070344)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	PID1
GO_Biological_Process_2021	regulation of glial cell differentiation (GO:0045685)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	CDK1
GO_Biological_Process_2021	regulation of hemoglobin biosynthetic process (GO:0046984)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	KLF4
GO_Biological_Process_2021	regulation of histone deacetylase activity (GO:1901725)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	PRKD2
GO_Biological_Process_2021	regulation of I-kappaB phosphorylation (GO:1903719)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	DDRGK1
GO_Biological_Process_2021	regulation of inositol phosphate biosynthetic process (GO:0010919)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	PTH1R
GO_Biological_Process_2021	regulation of ketone biosynthetic process (GO:0010566)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	CLCN2
GO_Biological_Process_2021	regulation of lysosomal protein catabolic process (GO:1905165)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	ATP13A2
GO_Biological_Process_2021	regulation of MDA-5 signaling pathway (GO:0039533)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	USP17L2
GO_Biological_Process_2021	regulation of metallopeptidase activity (GO:1905048)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	DDRGK1
GO_Biological_Process_2021	regulation of MHC class I biosynthetic process (GO:0045343)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	TAF7
GO_Biological_Process_2021	regulation of microglial cell migration (GO:1904139)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	P2RX4
GO_Biological_Process_2021	regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902108)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	CAMK2A
GO_Biological_Process_2021	regulation of morphogenesis of an epithelium (GO:1905330)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	CXCL10
GO_Biological_Process_2021	regulation of myosin-light-chain-phosphatase activity (GO:0035507)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	NUAK1
GO_Biological_Process_2021	regulation of natural killer cell chemotaxis (GO:2000501)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	CCL5
GO_Biological_Process_2021	regulation of natural killer cell cytokine production (GO:0002727)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	RAET1G
GO_Biological_Process_2021	regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002858)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	IL12B
GO_Biological_Process_2021	regulation of neurotrophin TRK receptor signaling pathway (GO:0051386)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	ZDHHC17
GO_Biological_Process_2021	regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903376)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	FBXW7
GO_Biological_Process_2021	regulation of phospholipid transport (GO:2001138)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	CETP
GO_Biological_Process_2021	regulation of prostaglandin biosynthetic process (GO:0031392)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	CD74
GO_Biological_Process_2021	regulation of relaxation of muscle (GO:1901077)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	TIFAB
GO_Biological_Process_2021	regulation of respiratory system process (GO:0044065)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	MTG1
GO_Biological_Process_2021	regulation of skeletal muscle satellite cell proliferation (GO:0014842)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	ANGPT1
GO_Biological_Process_2021	regulation of smooth muscle cell differentiation (GO:0051150)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	MYOCD
GO_Biological_Process_2021	regulation of systemic arterial blood pressure by renin-angiotensin (GO:0003081)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	ENPEP
GO_Biological_Process_2021	regulation of T cell mediated immune response to tumor cell (GO:0002840)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	IL4I1
GO_Biological_Process_2021	regulation of T-helper 1 cell differentiation (GO:0045625)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	CCL19
GO_Biological_Process_2021	regulation of toll-like receptor 7 signaling pathway (GO:0034155)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	DDX3X
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	MYOCD
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell differentiation (GO:1905063)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	PDCD4
GO_Biological_Process_2021	regulation of vesicle size (GO:0097494)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	PICALM
GO_Biological_Process_2021	release of sequestered calcium ion into cytosol by endoplasmic reticulum (GO:1903514)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	TRDN
GO_Biological_Process_2021	response to host defenses (GO:0052200)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	MRC1
GO_Biological_Process_2021	response to lead ion (GO:0010288)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	PPP1CA
GO_Biological_Process_2021	retinal rod cell development (GO:0046548)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	RORB
GO_Biological_Process_2021	riboflavin metabolic process (GO:0006771)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	FLAD1
GO_Biological_Process_2021	ribosomal small subunit export from nucleus (GO:0000056)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	RPS15
GO_Biological_Process_2021	rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	TSC1
GO_Biological_Process_2021	SMAD protein complex assembly (GO:0007183)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	TGFB1
GO_Biological_Process_2021	succinate transport (GO:0015744)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	SLC25A10
GO_Biological_Process_2021	surfactant homeostasis (GO:0043129)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	SFTPD
GO_Biological_Process_2021	synaptic vesicle budding from presynaptic endocytic zone membrane (GO:0016185)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	PICALM
GO_Biological_Process_2021	T cell apoptotic process (GO:0070231)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	LMBR1L
GO_Biological_Process_2021	tachykinin receptor signaling pathway (GO:0007217)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	GRK5
GO_Biological_Process_2021	tRNA threonylcarbamoyladenosine metabolic process (GO:0070525)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	OSGEP
GO_Biological_Process_2021	type B pancreatic cell development (GO:0003323)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	BMP6
GO_Biological_Process_2021	ureter development (GO:0072189)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	NPHP3
GO_Biological_Process_2021	very long-chain fatty acid catabolic process (GO:0042760)	1/7	6.451330e-01	9.197234e-01	0	0	1.045030e+00	4.580355e-01	ACOX1
GO_Biological_Process_2021	potassium ion transmembrane transport (GO:0071805)	18/139	6.460992e-01	9.207607e-01	0	0	9.322967e-01	4.072292e-01	KCNH5;KCNJ10;KCNJ11;KCNJ8;KCNB1;KCNIP2;KCNJ12;HPN;KCNA4;ABCC9;KCNAB1;PKD2;LRRC55;KCNK3;KCNH1;SLC12A9;CCDC51;HCN1
GO_Biological_Process_2021	ceramide metabolic process (GO:0006672)	7/55	6.467703e-01	9.207607e-01	0	0	9.141688e-01	3.983620e-01	SGPL1;SMPD4;FUT7;ST6GALNAC3;CLN8;CLN6;ST6GALNAC6
GO_Biological_Process_2021	negative regulation of cytokine-mediated signaling pathway (GO:0001960)	7/55	6.467703e-01	9.207607e-01	0	0	9.141688e-01	3.983620e-01	IL6;STAP1;PYDC1;SLIT3;ISG15;CCDC3;TRAIP
GO_Biological_Process_2021	negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	7/55	6.467703e-01	9.207607e-01	0	0	9.141688e-01	3.983620e-01	UBXN1;U2AF2;DCUN1D3;CAV1;RPS3;ISG15;SIRT7
GO_Biological_Process_2021	protein sumoylation (GO:0016925)	7/55	6.467703e-01	9.207607e-01	0	0	9.141688e-01	3.983620e-01	UBE2I;TRIM28;NUP210;NUP62;ZBED1;NUP43;TRPM4
GO_Biological_Process_2021	regulation of interferon-gamma production (GO:0032649)	11/86	6.498194e-01	9.242476e-01	0	0	9.192895e-01	3.962697e-01	PYCARD;CD2;IL1R1;IL18;IL12B;CCR7;ISG15;LGALS9;FOXP3;TLR4;RASGRP1
GO_Biological_Process_2021	protein modification by small protein conjugation (GO:0032446)	54/409	6.501543e-01	9.242476e-01	0	0	9.528334e-01	4.102382e-01	MAGEF1;HIF3A;RNF157;TRIM28;NUP62;TRIM26;SKP1;TRIM23;ARRDC4;SHPRH;NUP210;DTX3L;FBXW7;FBXW11;RNF40;PJA2;TRAIP;TRAF7;KCTD10;UFC1;TRIM11;TRIM50;RNF34;CUL5;UBA7;MGRN1;UHRF1;EPAS1;DCUN1D3;DCUN1D4;UBR3;UBR1;ABCB11;ANAPC11;DDRGK1;UBD;RNF39;NUP43;TRPM4;HACE1;UBE2I;CRBN;UBE2B;UBE2C;FBXL17;KLHL3;PEX10;ISG15;KLHL20;PINK1;MKRN1;PAF1;RNF220;ASB1
GO_Biological_Process_2021	cell cycle G1/S phase transition (GO:0044843)	8/63	6.514804e-01	9.242476e-01	0	0	9.117555e-01	3.906945e-01	PLK3;CDKN1A;GPR132;CUL5;CCNH;CAMK2A;RCC1;CDKN3
GO_Biological_Process_2021	negative regulation of endopeptidase activity (GO:0010951)	8/63	6.514804e-01	9.242476e-01	0	0	9.117555e-01	3.906945e-01	SERPINA12;SERPINA3;SERPINA1;SERPIND1;SPOCK2;SPOCK3;CSN2;TIMP4
GO_Biological_Process_2021	positive regulation of DNA metabolic process (GO:0051054)	8/63	6.514804e-01	9.242476e-01	0	0	9.117555e-01	3.906945e-01	MECP2;RAD51;TRIM28;HGF;ATRX;RPS3;ERCC8;PRKD2
GO_Biological_Process_2021	nucleosome organization (GO:0034728)	12/94	6.549670e-01	9.242476e-01	0	0	9.172121e-01	3.881370e-01	NFE2;DAXX;SMARCB1;CHAF1A;VPS72;ATRX;HMGB2;HMGA1;NAP1L2;PAF1;INO80;SMARCA4
GO_Biological_Process_2021	cellular response to BMP stimulus (GO:0071773)	9/71	6.561544e-01	9.242476e-01	0	0	9.098786e-01	3.833857e-01	ACVRL1;TMEM100;BMP2;TGFB1;BMP8A;PDCD4;RGMB;SMAD5;BMP6
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	9/71	6.561544e-01	9.242476e-01	0	0	9.098786e-01	3.833857e-01	VAV3;HSP90AA1;MYH2;PAK1;PIK3CA;SRC;ARPC1B;LIMK1;PIK3R2
GO_Biological_Process_2021	protein tetramerization (GO:0051262)	9/71	6.561544e-01	9.242476e-01	0	0	9.098786e-01	3.833857e-01	KCNJ12;OSBPL2;KIF25;TK1;PKD2;ACACB;CUTC;TRPM4;HCN1
GO_Biological_Process_2021	response to metal ion (GO:0010038)	9/71	6.561544e-01	9.242476e-01	0	0	9.098786e-01	3.833857e-01	TFR2;TRPC1;CAV1;SLC30A4;ADAM9;ZACN;CALM1;NDRG1;PPP1CA
GO_Biological_Process_2021	activation of phospholipase C activity (GO:0007202)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	LPAR2;NMUR1;ADRA1A;ARHGAP6
GO_Biological_Process_2021	aortic valve morphogenesis (GO:0003180)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	DLL4;TGFB1;TWIST1;SLIT3
GO_Biological_Process_2021	B cell proliferation (GO:0042100)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	IL10;IFNK;IFNA8;RASGRP1
GO_Biological_Process_2021	cardiac muscle tissue morphogenesis (GO:0055008)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	BMP2;TGFB1;TNNI3;PROX1
GO_Biological_Process_2021	cellular response to glucose stimulus (GO:0071333)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	MLXIPL;KCNB1;ADCY8;PCK1
GO_Biological_Process_2021	chondrocyte differentiation (GO:0002062)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	BMP2;TGFB1;HES5;RUNX1
GO_Biological_Process_2021	DNA damage checkpoint signaling (GO:0000077)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	CHEK2;FBXO6;INTS7;PRPF19
GO_Biological_Process_2021	endodermal cell differentiation (GO:0035987)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	COL11A1;ITGA7;PAF1;MMP9
GO_Biological_Process_2021	negative regulation of developmental growth (GO:0048640)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	BBS2;CDKN1A;DIP2B;RTN4
GO_Biological_Process_2021	negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	KANK2;TCF21;CALR;SMARCA4
GO_Biological_Process_2021	positive regulation of lamellipodium organization (GO:1902745)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	PIK3CA;SRC;RAC2;ARHGEF7
GO_Biological_Process_2021	regulation of cell morphogenesis (GO:0022604)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	MOV10;CFL1;CAMSAP1;SH3D19
GO_Biological_Process_2021	regulation of cellular biosynthetic process (GO:0031326)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	PRKAB2;CCL5;NOS1AP;MITF
GO_Biological_Process_2021	regulation of centrosome duplication (GO:0010824)	4/32	6.591646e-01	9.242476e-01	0	0	8.955744e-01	3.732593e-01	XRCC3;CHMP2B;CHMP2A;CHMP4B
GO_Biological_Process_2021	cell junction assembly (GO:0034329)	13/102	6.599255e-01	9.242476e-01	0	0	9.154554e-01	3.804892e-01	VASP;NLGN1;NRXN1;TJP1;CDK5;SH3BP1;CDH10;SPOCK2;CAPZA1;PCDHB16;CDH12;DRD1;SHANK3
GO_Biological_Process_2021	amino acid import across plasma membrane (GO:0089718)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	SLC1A1;SLC1A4;SLC16A2
GO_Biological_Process_2021	canonical glycolysis (GO:0061621)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	PGK1;ALDOC;HK1
GO_Biological_Process_2021	cardiac muscle cell differentiation (GO:0055007)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	MYOCD;BMP2;ALPK3
GO_Biological_Process_2021	glucose catabolic process to pyruvate (GO:0061718)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	PGK1;ALDOC;HK1
GO_Biological_Process_2021	iron-sulfur cluster assembly (GO:0016226)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	ABCB7;NUBPL;NUBP1
GO_Biological_Process_2021	ncRNA 3'-end processing (GO:0043628)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	PTCD1;INTS2;INTS7
GO_Biological_Process_2021	negative regulation of lipid metabolic process (GO:0045833)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	BSCL2;PDE3B;CCDC3
GO_Biological_Process_2021	negative regulation of neuron differentiation (GO:0045665)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	CALR;HES3;HES5
GO_Biological_Process_2021	negative regulation of synaptic transmission (GO:0050805)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	ARF1;PNKD;STXBP1
GO_Biological_Process_2021	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	RNF34;AAMP;MAP2K6
GO_Biological_Process_2021	nucleotide-excision repair, DNA gap filling (GO:0006297)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	LIG1;RFC2;XRCC1
GO_Biological_Process_2021	positive regulation of cell-substrate junction organization (GO:0150117)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	MYOC;IQSEC1;TSC1
GO_Biological_Process_2021	positive regulation of protein targeting to membrane (GO:0090314)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	KCNB1;CIB1;ITGB1BP1
GO_Biological_Process_2021	positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	MUC1;HSPA5;ATF3
GO_Biological_Process_2021	protein insertion into mitochondrial membrane (GO:0051204)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	HSP90AA1;PMAIP1;TIMM10
GO_Biological_Process_2021	regulation of axon extension involved in axon guidance (GO:0048841)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	SEMA6D;SEMA3B;SEMA3F
GO_Biological_Process_2021	regulation of keratinocyte proliferation (GO:0010837)	3/24	6.603170e-01	9.242476e-01	0	0	8.956124e-01	3.717107e-01	EPB41L4B;FGF7;KLF9
GO_Biological_Process_2021	bone development (GO:0060348)	5/40	6.604368e-01	9.242476e-01	0	0	8.955364e-01	3.715167e-01	FGF8;MMP13;MYOC;SBDS;PPIB
GO_Biological_Process_2021	negative regulation of blood coagulation (GO:0030195)	5/40	6.604368e-01	9.242476e-01	0	0	8.955364e-01	3.715167e-01	CPB2;F8;PROC;TFPI;CD34
GO_Biological_Process_2021	organic hydroxy compound transport (GO:0015850)	5/40	6.604368e-01	9.242476e-01	0	0	8.955364e-01	3.715167e-01	SLCO1C1;SLC10A6;ABCC2;ABCB11;STRA6
GO_Biological_Process_2021	synaptic vesicle exocytosis (GO:0016079)	5/40	6.604368e-01	9.242476e-01	0	0	8.955364e-01	3.715167e-01	RIMS1;CDK5;STX4;STX2;VAMP2
GO_Biological_Process_2021	positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	10/79	6.607549e-01	9.242476e-01	0	0	9.083747e-01	3.764053e-01	CDC20;CDC20B;CEBPA;PLK3;DDRGK1;CAV1;BBS7;CLU;HSPBP1;UBQLN2
GO_Biological_Process_2021	cellular response to ionizing radiation (GO:0071479)	6/48	6.628864e-01	9.242476e-01	0	0	8.954983e-01	3.681856e-01	BLM;CDKN1A;RAD51;EEF1D;INTS7;INO80
GO_Biological_Process_2021	myelination (GO:0042552)	6/48	6.628864e-01	9.242476e-01	0	0	8.954983e-01	3.681856e-01	MYOC;MARVELD1;LGI4;CXCR4;B4GALT6;HES5
GO_Biological_Process_2021	positive regulation of DNA repair (GO:0045739)	6/48	6.628864e-01	9.242476e-01	0	0	8.954983e-01	3.681856e-01	TRIM28;PARP1;RPS3;XRCC1;ERCC8;FOXM1
GO_Biological_Process_2021	protein polyubiquitination (GO:0000209)	41/314	6.658905e-01	9.242476e-01	0	0	9.407783e-01	3.825487e-01	RNF31;RNF34;UBE2L6;PRPF19;ANAPC10;PSMB10;ANAPC11;FBXO40;PSMB5;PSMD4;FBXO6;UNKL;SASH1;SKP1;SHPRH;WSB1;HACE1;UBE2B;DTX3L;FBXW11;FBXW7;UBE2C;SIAH2;AKTIP;IRF2BP1;FBXL17;KLHL3;UBE4B;TRAF2;TRAF1;PSMB8;KLHL20;PSMA5;PSMC3;PSMC4;MKRN1;PSME1;PSME2;ERCC8;RBCK1;DTL
GO_Biological_Process_2021	apoptotic DNA fragmentation (GO:0006309)	2/16	6.673033e-01	9.242476e-01	0	0	8.956504e-01	3.623000e-01	HMGB2;DNASE2
GO_Biological_Process_2021	aromatic amino acid family catabolic process (GO:0009074)	2/16	6.673033e-01	9.242476e-01	0	0	8.956504e-01	3.623000e-01	GSTZ1;IL4I1
GO_Biological_Process_2021	autophagy of nucleus (GO:0044804)	2/16	6.673033e-01	9.242476e-01	0	0	8.956504e-01	3.623000e-01	ATG12;ATG2B
GO_Biological_Process_2021	B cell activation involved in immune response (GO:0002312)	2/16	6.673033e-01	9.242476e-01	0	0	8.956504e-01	3.623000e-01	EXOSC3;BATF
GO_Biological_Process_2021	basement membrane organization (GO:0071711)	2/16	6.673033e-01	9.242476e-01	0	0	8.956504e-01	3.623000e-01	CMA1;HPN
GO_Biological_Process_2021	cellular response to corticosteroid stimulus (GO:0071384)	2/16	6.673033e-01	9.242476e-01	0	0	8.956504e-01	3.623000e-01	FAM107A;HNRNPU
GO_Biological_Process_2021	cellular response to sterol (GO:0036315)	2/16	6.673033e-01	9.242476e-01	0	0	8.956504e-01	3.623000e-01	GRAMD1A;INSIG2
GO_Biological_Process_2021	ceramide catabolic process (GO:0046514)	2/16	6.673033e-01	9.242476e-01	0	0	8.956504e-01	3.623000e-01	NAGA;GLA
GO_Biological_Process_2021	epiboly involved in wound healing (GO:0090505)	2/16	6.673033e-01	9.242476e-01	0	0	8.956504e-01	3.623000e-01	LCP1;RHOC
GO_Biological_Process_2021	Golgi to endosome transport (GO:0006895)	2/16	6.673033e-01	9.242476e-01	0	0	8.956504e-01	3.623000e-01	AP4M1;KLHL20
GO_Biological_Process_2021	killing by host of symbiont cells (GO:0051873)	2/16	6.673033e-01	9.242476e-01	0	0	8.956504e-01	3.623000e-01	DCD;CFHR1
GO_Biological_Process_2021	late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511)	2/16	6.673033e-01	9.242476e-01	0	0	8.956504e-01	3.623000e-01	CHMP4B;CHMP4A
